,time,A,B,M,N,inj time [ms],Vmn [mV],I [mA],R [ohm],Nb samples [-],x,y,z,Rhoa,fulldata
197,1668791434.9913542,22,30,38,46,1,0.17678486805447477,0.05,3.535697361089495,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00731933,  0.17182698,  0.1711632 ,  0.18811066,  0.17390005,
        0.17592551,  0.18715556,  0.17825062,  0.19330641,  0.18068429,
        0.18611565,  0.19572149,  0.19944359,  0.18174391,  0.18483693,
        0.19821524,  0.19789179,  0.17355205,  0.20306254,  0.19028202,
        0.20214786,  0.03764933,  0.02614157,  0.04319186,  0.01635135,
        0.02049442,  0.0340022 ,  0.02801635,  0.01902329,  0.0167448 ,
        0.02685001,  0.01762269,  0.02618894,  0.03176558,  0.0288251 ,
        0.02305532,  0.02725679,  0.00988025,  0.03773786,  0.0193177 ])]"
198,1668791434.992645,30,38,46,54,1,0.17835678115714199,0.05,3.5671356231428395,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00268521,  0.18525222,  0.19429911,  0.18171714,  0.17284535,
        0.18726619,  0.17463256,  0.18341818,  0.18778928,  0.18778588,
        0.18146516,  0.1855708 ,  0.18853714,  0.18936432,  0.18812717,
        0.20910766,  0.18824166,  0.17973133,  0.19654888,  0.20190284,
        0.20478848,  0.02850266,  0.03757695,  0.03135101,  0.0314365 ,
        0.03166681,  0.02108016,  0.0289931 ,  0.03834435,  0.02396987,
        0.02888895,  0.01995763,  0.0129812 ,  0.03327028,  0.01801397,
        0.01665629,  0.03421999,  0.0262537 ,  0.0080495 ,  0.01199261])]"
199,1668791434.993898,38,46,54,62,1,0.17358709544604317,0.05,3.471741908920863,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00642302,  0.17075566,  0.17722344,  0.15665215,  0.16967154,
        0.17955972,  0.17627253,  0.18221734,  0.18140271,  0.17676919,
        0.16759962,  0.17991138,  0.17653289,  0.17557616,  0.18998944,
        0.19016275,  0.18764531,  0.18294913,  0.19472542,  0.18952269,
        0.20902728,  0.03162691,  0.03807456,  0.03125707,  0.0381808 ,
        0.0443123 ,  0.02083626,  0.02304676,  0.04367171,  0.01907381,
        0.02640014,  0.02605803,  0.03061259,  0.01706966,  0.0313369 ,
        0.00887746,  0.01828242,  0.01148215,  0.02465363,  0.01021245])]"
200,1668791434.995148,6,14,30,38,1,0.03496027678868724,0.05,0.6992055357737448,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00914766,  0.04389992,  0.03704872,  0.02205776,  0.02752756,
        0.0316844 ,  0.0340574 ,  0.02388225,  0.03491504,  0.03144539,
        0.0429256 ,  0.0423123 ,  0.03985181,  0.03913788,  0.04056992,
        0.04112708,  0.04344839,  0.04437943,  0.05645017,  0.04534087,
        0.04508401, -0.00268314, -0.00696085, -0.00278983,  0.00272309,
        0.00334892, -0.00358711,  0.00117227,  0.00366964,  0.00221661,
        0.00758231,  0.00619376,  0.00493759, -0.01187081,  0.01436725,
        0.01312787,  0.00676091,  0.02093596, -0.00264139,  0.0050504 ])]"
201,1668791434.996403,14,22,38,46,1,0.03815403657536541,0.05,0.7630807315073082,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-1.70941696e-03,  4.05387549e-02,  3.82320476e-02,  4.13485257e-02,
        3.32668512e-02,  2.91380889e-02,  3.60099716e-02,  4.07510992e-02,
        3.64704647e-02,  4.64695287e-02,  5.67117569e-02,  5.11737601e-02,
        4.30187211e-02,  5.92411440e-02,  4.59582597e-02,  4.85847919e-02,
        4.85022184e-02,  4.47057583e-02,  3.10277751e-02,  4.21081614e-02,
        5.16424129e-02,  1.41930889e-02, -2.54231275e-05,  1.83271236e-02,
        1.76110970e-03,  1.16768319e-02,  4.14992914e-03,  1.00292844e-02,
       -1.29409111e-03,  9.51105099e-04,  3.34853340e-03,  1.72599839e-02,
        1.84549802e-03, -8.93226449e-04, -6.33878461e-04,  6.67666475e-04,
       -1.24305581e-02,  9.59259761e-03, -1.91439002e-03,  9.69629800e-03])]"
202,1668791434.997706,22,30,46,54,1,0.028874196544195325,0.05,0.5774839308839065,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00095599,  0.02052841,  0.02587494,  0.0260965 ,  0.03437642,
        0.03531326,  0.0372578 ,  0.02318659,  0.03172633,  0.04168375,
        0.02461374,  0.03121649,  0.04657403,  0.03893468,  0.0234322 ,
        0.02946238,  0.04821446,  0.03910225,  0.04102639,  0.03582773,
        0.03273661,  0.01350827,  0.0009382 , -0.01064475,  0.00110615,
        0.00112604,  0.00033893, -0.00400188, -0.00269269, -0.00683789,
        0.00184713,  0.00482174, -0.00123752,  0.00780361, -0.00300522,
        0.00843663, -0.00849645,  0.00316712, -0.00330766, -0.00729505])]"
203,1668791434.9989948,30,38,54,62,1,0.042526556574138015,0.05,0.8505311314827603,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.01250848,  0.02641053,  0.02929213,  0.05227444,  0.04624086,
        0.05948429,  0.03372261,  0.04082768,  0.04738812,  0.06014161,
        0.04847113,  0.04501749,  0.05298845,  0.06459057,  0.0477598 ,
        0.04246089,  0.04330225,  0.04316129,  0.05581601,  0.05937648,
        0.05266521,  0.02402644,  0.01299997, -0.01166536,  0.00855892,
        0.00733904,  0.00257001,  0.00782701,  0.00371571,  0.02025764,
       -0.00640066,  0.00389299, -0.00235898, -0.0068993 ,  0.0053143 ,
        0.00209054,  0.00561318,  0.01015337,  0.00546589,  0.01966753])]"
204,1668791435.0002592,6,14,38,46,1,0.011663782240096452,0.05,0.23327564480192903,20,[0.],[-2.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00093956,  0.01988244,  0.00938994,  0.02419644,  0.00496612,
        0.01403104,  0.00376884,  0.01921421,  0.00653879,  0.01194187,
        0.01922393,  0.0203263 ,  0.00331299,  0.00588763,  0.00388172,
        0.02287672,  0.00395748,  0.01265752,  0.01609981,  0.02144791,
        0.02903603,  0.00373033,  0.00352364,  0.00504559, -0.00633108,
        0.01155095,  0.00720219, -0.01096117,  0.0056393 ,  0.00792324,
        0.01804523,  0.00191068, -0.00199754, -0.00708302,  0.00610902,
        0.00244734,  0.00167727,  0.00421006, -0.00760239,  0.01443197])]"
205,1668791435.001628,14,22,46,54,1,0.013849435925107118,0.05,0.27698871850214235,20,[0.],[-2.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 1.05893378e-02,  5.15457008e-03,  3.47246323e-03,  7.14513361e-03,
        2.68626055e-02,  3.46098523e-02,  9.74228040e-03,  5.61469220e-03,
        2.00149892e-02,  1.71140475e-02,  2.87365722e-02,  8.61275105e-03,
        1.17665333e-02,  2.49296934e-02,  1.72026283e-02,  1.21381684e-02,
        2.11161220e-02,  2.04617228e-02,  6.50219995e-03,  2.07735158e-02,
       -6.49690328e-06, -3.28650735e-03,  1.50654035e-02,  9.94105796e-03,
        9.96269468e-03,  1.76047519e-03,  7.71572885e-03,  1.73080374e-03,
       -2.63159474e-05,  2.05770233e-03,  6.74792260e-03,  5.78139636e-03,
        1.13693094e-02, -4.66000162e-03,  5.26294992e-03, -8.57174121e-03,
        1.47453141e-02, -4.70718937e-04,  9.54434869e-03,  5.78243666e-04])]"
206,1668791435.003029,22,30,54,62,1,0.008451022920576964,0.05,0.1690204584115393,20,[0.],[-2.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.01319943,  0.01399055,  0.01535822,  0.01425356,  0.00881573,
       -0.00416258,  0.00699247,  0.02802702,  0.01254528,  0.01373603,
        0.01466326,  0.00126154,  0.00550553,  0.02842222,  0.00738054,
        0.00070849,  0.00438445,  0.00904731,  0.00755744,  0.02201806,
        0.012444  , -0.00365435, -0.00096942,  0.00634607,  0.00070512,
        0.00756102, -0.00315665, -0.00432801,  0.00483181, -0.00917083,
        0.0100754 ,  0.00924884,  0.00524753,  0.01357125, -0.01220224,
        0.0057097 ,  0.00759518, -0.00158225, -0.00274382,  0.00020217])]"
207,1668791435.005107,6,14,46,54,1,0.02076395811364603,0.05,0.41527916227292055,20,[0.],[-2.5],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00345304,  0.01743292,  0.02592629,  0.0268029 ,  0.01967743,
        0.02452697,  0.0219222 ,  0.02240863,  0.0374252 ,  0.01430732,
        0.0221334 ,  0.02682262,  0.02112269,  0.02637786,  0.0232342 ,
        0.01889245,  0.02727738,  0.02126367,  0.02380951,  0.00963033,
        0.0187206 ,  0.00927986,  0.00684615,  0.00084693,  0.0017633 ,
        0.01086092, -0.00134269, -0.00734458, -0.0045269 ,  0.01156347,
       -0.00482632,  0.00804922,  0.01207766,  0.0092185 ,  0.00063789,
       -0.00426303,  0.01082493,  0.00930545,  0.01246089,  0.00458424])]"
208,1668791435.00647,14,22,54,62,1,0.020867810720050315,0.05,0.4173562144010063,20,[0.],[-2.5],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00546052,  0.02742892,  0.037617  ,  0.02414958,  0.01402546,
        0.0208375 ,  0.01669846,  0.01216104,  0.03247653,  0.02793085,
        0.0328547 ,  0.01574635,  0.02445928,  0.03205247,  0.02516769,
        0.03788929,  0.01348983,  0.02121251,  0.04126898,  0.02154885,
        0.03106505,  0.00195368,  0.0073363 , -0.0022831 ,  0.00949214,
        0.01734904, -0.00460381, -0.00841666, -0.00154956,  0.00447107,
        0.00128483, -0.00067383,  0.00072653, -0.01633127, -0.00043303,
       -0.00186912, -0.00728968,  0.00226323, -0.00037682,  0.01089896])]"
209,1668791435.0078459,6,14,54,62,1,0.002344582544301239,0.05,0.04689165088602478,20,[0.],[-3.],[1.2],[30.11942119],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00148669,  0.00736669,  0.0104345 ,  0.00677187, -0.00712217,
       -0.00490872,  0.00381875,  0.0019397 ,  0.0062312 ,  0.00052673,
        0.00834262,  0.0048353 , -0.00074282,  0.01870333, -0.0063799 ,
        0.00179032,  0.01339158, -0.00911665,  0.00235148, -0.00363315,
       -0.00026602, -0.01045682, -0.00382741, -0.01178213,  0.00558681,
        0.01438445, -0.00023912, -0.00285901,  0.00793441, -0.01149618,
        0.02027246,  0.0024334 ,  0.00314897,  0.00455735,  0.0006247 ,
        0.00984392,  0.00494266,  0.00406667, -0.00782604, -0.00865426])]"
210,1668791435.0091038,7,15,23,31,1,0.18390851060915644,0.05,3.6781702121831286,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.01848902, 0.19633762, 0.18279619, 0.18694461, 0.170933  ,
       0.18215695, 0.18461845, 0.18042229, 0.19517705, 0.2068287 ,
       0.19412677, 0.17426487, 0.19077899, 0.2004247 , 0.20414794,
       0.18990195, 0.1868476 , 0.21563542, 0.19315505, 0.19550714,
       0.20169402, 0.04081284, 0.04601004, 0.0367666 , 0.0459071 ,
       0.03298116, 0.02512875, 0.01458988, 0.04376855, 0.03845832,
       0.02987327, 0.01763455, 0.03626037, 0.01654113, 0.02646284,
       0.0240652 , 0.01987154, 0.02240598, 0.02537355, 0.00863335])]"
211,1668791435.010349,15,23,31,39,1,0.17709667188566128,0.05,3.5419334377132254,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.02075689,  0.16767517,  0.17578852,  0.19117963,  0.18570437,
        0.18874516,  0.17703936,  0.17316141,  0.18421967,  0.19146874,
        0.19036569,  0.20056227,  0.18063175,  0.17866086,  0.18460758,
        0.18850253,  0.19100103,  0.18924934,  0.2069362 ,  0.19639009,
        0.21656027,  0.0510345 ,  0.03495879,  0.0266953 ,  0.02568305,
        0.0322953 ,  0.02928443,  0.02836053,  0.02412332,  0.02459132,
        0.03415395,  0.02559823,  0.01905347,  0.01896443,  0.01396539,
        0.03597242,  0.02222503,  0.01260277,  0.01229197,  0.02643805])]"
212,1668791435.01159,23,31,39,47,1,0.17147592833715264,0.05,3.4295185667430528,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00661018, 0.17284738, 0.16427709, 0.18016534, 0.17699493,
       0.17856726, 0.17301466, 0.19024688, 0.19360503, 0.17280436,
       0.19850203, 0.18055942, 0.18971747, 0.16634134, 0.18017282,
       0.19024143, 0.17143594, 0.18632776, 0.19211449, 0.20292315,
       0.2004542 , 0.02270976, 0.01826475, 0.02932196, 0.03518023,
       0.03239984, 0.03321348, 0.01688315, 0.02930085, 0.03759782,
       0.03296181, 0.01949431, 0.02237621, 0.01940155, 0.00922047,
       0.00580739, 0.03003869, 0.02441931, 0.02550857, 0.02319719])]"
213,1668791435.0128279,31,39,47,55,1,0.1835778388313812,0.05,3.671556776627624,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.01135058,  0.18440763,  0.1735106 ,  0.17924598,  0.1839972 ,
        0.18827412,  0.18899414,  0.18813643,  0.18091801,  0.19461076,
        0.18470387,  0.18245194,  0.19376905,  0.19455508,  0.21114571,
        0.1843272 ,  0.18502391,  0.21015237,  0.20742209,  0.19507798,
        0.23288457,  0.03758186,  0.03363955,  0.03319143,  0.03342416,
        0.03798633,  0.03343126,  0.02630054,  0.04426433,  0.02930758,
        0.03809492,  0.02034746,  0.03093125,  0.02415638,  0.03141544,
        0.02169781,  0.02909654,  0.02280346,  0.02615647,  0.03189666])]"
214,1668791435.014082,39,47,55,63,1,0.167258698453718,0.05,3.34517396907436,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00272972, 0.16254972, 0.17387317, 0.18036042, 0.16782825,
       0.16916893, 0.1645487 , 0.16462184, 0.1681116 , 0.17618434,
       0.17234404, 0.17312916, 0.1653733 , 0.17016307, 0.19029204,
       0.1995956 , 0.17788309, 0.16985108, 0.18729378, 0.18450215,
       0.19832133, 0.04383133, 0.03094368, 0.02330546, 0.03199468,
       0.04037054, 0.03423333, 0.03159844, 0.02896588, 0.02601889,
       0.02920273, 0.02834762, 0.0171135 , 0.02406628, 0.01636807,
       0.0237341 , 0.02703415, 0.02825249, 0.00740392, 0.01860005])]"
215,1668791435.0153248,7,15,31,39,1,0.017821023626349988,0.05,0.3564204725269997,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-7.50601987e-03,  2.51237760e-02,  1.93380612e-02,  1.85438094e-02,
        2.30483344e-02,  3.63617811e-02,  2.13837549e-02,  9.81404129e-03,
        1.36093811e-02,  2.86151343e-02,  2.16653959e-02,  3.30894391e-02,
        1.96017257e-02,  2.87488108e-02,  1.07287404e-02,  2.49038504e-02,
        2.90752775e-02,  2.42901235e-02,  2.57783907e-02,  2.38192161e-02,
        5.50895862e-03,  2.58119921e-03, -7.33151725e-04, -3.18070671e-03,
        4.55282567e-03, -1.60514426e-03, -2.18669939e-03,  2.23752717e-05,
        3.67102324e-03, -9.02296143e-03, -4.59496199e-03,  3.18831910e-03,
        1.96219674e-03, -4.47254597e-03, -1.16815115e-02, -1.15122317e-03,
        9.54910305e-03, -1.02569709e-02,  1.81823197e-03,  1.16874719e-02])]"
216,1668791435.01668,15,23,39,47,1,0.03936890007977548,0.05,0.7873780015955096,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.01077882,  0.04290959,  0.04035645,  0.03864834,  0.03969736,
        0.06092261,  0.0472422 ,  0.04392721,  0.03234755,  0.03787456,
        0.04627035,  0.04947728,  0.06222298,  0.03888334,  0.04993668,
        0.03950699,  0.04849667,  0.03821684,  0.03020354,  0.04607588,
        0.05529126,  0.00159226,  0.00117725,  0.01816358, -0.00720576,
       -0.00073134, -0.00068816,  0.00505245,  0.01331344, -0.00632443,
       -0.00600822, -0.00034413, -0.00501064,  0.00196818, -0.00396946,
        0.01424296, -0.0113175 , -0.00152704, -0.00312468, -0.00709065])]"
