,time,A,B,M,N,inj time [ms],Vmn [mV],I [mA],R [ohm],Nb samples [-],x,y,z,Rhoa,fulldata
192,1668791493.53586,5,13,45,53,1,0.016515109668769727,0.05,0.3303021933753945,20,[0.],[-2.5],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.01143047,  0.03393829,  0.02074783,  0.01190412,  0.02130811,
        0.02265857,  0.01397992,  0.03145911,  0.02513756,  0.02198211,
        0.03209475,  0.00548489,  0.01642063,  0.00916138,  0.02182572,
        0.02495951,  0.03385547,  0.02314955,  0.02226504,  0.02578921,
        0.02935758, -0.00998646,  0.00188273, -0.00664051,  0.00151932,
       -0.00505569, -0.00290325, -0.00523679, -0.00195898,  0.00278873,
        0.01021477,  0.01213336,  0.0045086 , -0.00317248,  0.00758945,
        0.01497497,  0.00352589, -0.00735839, -0.00627375, -0.00277914])]"
193,1668791493.537097,13,21,53,61,1,0.008166159028556894,0.05,0.16332318057113787,20,[0.],[-2.5],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 6.55454813e-03,  9.48787350e-03,  1.46821143e-02,  9.94929446e-04,
        1.23880836e-02,  9.15500202e-03,  1.34624692e-02,  6.55905709e-03,
        1.74859047e-02,  5.85454882e-03,  5.25153375e-03,  3.90927497e-03,
        8.09764909e-05,  8.87033755e-03,  1.16327563e-02,  1.70226886e-02,
        3.12286046e-03,  5.17905948e-03,  1.69606447e-02,  1.31582120e-02,
        4.31516409e-03, -1.16185352e-03, -1.65383668e-02, -1.48665711e-03,
        1.42300758e-03,  4.67762989e-03, -5.32111127e-03,  9.04267527e-03,
       -1.82521987e-02, -5.48532072e-04, -1.03620137e-03,  1.51245658e-03,
        4.98097886e-03,  3.56635295e-03, -8.86208670e-03, -3.94512549e-03,
       -1.26503840e-02, -2.24822555e-03, -5.67844973e-03,  8.69584702e-03])]"
194,1668791493.5383391,5,13,53,61,1,0.008036172497151564,0.05,0.16072344994303128,20,[0.],[-3.],[1.2],[30.11942119],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00481788,  0.00708228,  0.01341019,  0.0076735 , -0.00121137,
        0.01291082, -0.00042894,  0.002427  , -0.00298853,  0.0040135 ,
        0.0091494 ,  0.00931039,  0.01437557, -0.00414823, -0.0069798 ,
        0.00109662,  0.00719982,  0.01080422,  0.0067122 ,  0.01659227,
        0.00323251,  0.0081583 , -0.00646791,  0.00940093,  0.00586389,
        0.0075123 , -0.00542294,  0.01748743, -0.00836081,  0.00148424,
       -0.00079395, -0.007929  ,  0.01204561, -0.00400398,  0.00118796,
        0.00220369, -0.00280954,  0.01236312, -0.00610352,  0.01181815])]"
195,1668791493.5396218,6,14,22,30,1,0.18642839836978364,0.05,3.728567967395673,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00387183,  0.19421768,  0.19994458,  0.1930523 ,  0.192787  ,
        0.19577981,  0.19313919,  0.2013311 ,  0.19297799,  0.19684568,
        0.1887986 ,  0.18318987,  0.20179763,  0.19991175,  0.21607626,
        0.19121109,  0.20204942,  0.20815222,  0.1962231 ,  0.20160867,
        0.22426995,  0.03105516,  0.03557368,  0.02186649,  0.03839878,
        0.01829112,  0.01777897,  0.03945116,  0.03150081,  0.01604243,
        0.01556837,  0.02759496,  0.0343914 ,  0.02480917,  0.01871008,
        0.02547353,  0.02328179,  0.02906532,  0.01130925,  0.02140755])]"
196,1668791493.540864,14,22,30,38,1,0.17379222534531039,0.05,3.4758445069062076,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.01250206, 0.16152973, 0.17879603, 0.18984329, 0.17733347,
       0.17523334, 0.1767275 , 0.17090401, 0.17573046, 0.19972655,
       0.17955082, 0.18053194, 0.192314  , 0.18097321, 0.19219129,
       0.19723604, 0.17963969, 0.18180873, 0.18480316, 0.18081384,
       0.20128852, 0.02406021, 0.01367796, 0.03981508, 0.03273603,
       0.02836925, 0.03670133, 0.04473409, 0.0324426 , 0.0296732 ,
       0.01825741, 0.02791988, 0.02892421, 0.02594089, 0.03224079,
       0.01466697, 0.02410376, 0.02441024, 0.02735223, 0.00941704])]"
197,1668791493.54235,22,30,38,46,1,0.18715329455139793,0.05,3.743065891027958,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.01154033,  0.17653617,  0.18661552,  0.18715846,  0.19488306,
        0.17758912,  0.18661271,  0.1989888 ,  0.20774049,  0.20455058,
        0.19041428,  0.19852982,  0.20433607,  0.20592963,  0.20454567,
        0.20197264,  0.21793367,  0.19698332,  0.20014259,  0.1962685 ,
        0.22824699,  0.03094231,  0.02427295,  0.02537835,  0.02512265,
        0.02727669,  0.02482878,  0.01958158,  0.02943334,  0.03615132,
        0.04072108,  0.02638972,  0.03284251,  0.01761134,  0.03621872,
        0.00852097,  0.02139046,  0.02221462,  0.02056577,  0.0221811 ])]"
198,1668791493.5436711,30,38,46,54,1,0.18347110250960708,0.05,3.6694220501921415,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00243232, 0.18358264, 0.19320091, 0.18666484, 0.20813603,
       0.17668414, 0.1835573 , 0.18934674, 0.19490829, 0.17814379,
       0.19616126, 0.19588514, 0.19977578, 0.20761415, 0.20209935,
       0.20918494, 0.18810573, 0.19085292, 0.20490672, 0.2046387 ,
       0.21954252, 0.02975101, 0.02907226, 0.03419734, 0.03307897,
       0.02570233, 0.05702036, 0.03289708, 0.0362167 , 0.02838093,
       0.03583231, 0.01515599, 0.01542505, 0.03434594, 0.02487784,
       0.02064852, 0.02336567, 0.03192455, 0.04228661, 0.01172798])]"
199,1668791493.544964,38,46,54,62,1,0.19281526981702274,0.05,3.8563053963404545,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00024362, 0.19211266, 0.19965733, 0.20156393, 0.185332  ,
       0.20016482, 0.20178094, 0.19784368, 0.19402118, 0.19918767,
       0.20482582, 0.2086709 , 0.19051166, 0.19590208, 0.2062309 ,
       0.21726346, 0.21701188, 0.20206757, 0.208716  , 0.20623269,
       0.23220321, 0.03939321, 0.0358435 , 0.03234669, 0.03646772,
       0.02302451, 0.03336791, 0.03042658, 0.02304209, 0.04781538,
       0.02614208, 0.02415634, 0.02214755, 0.03029991, 0.02629666,
       0.03459513, 0.01078817, 0.03523085, 0.02782344, 0.01201855])]"
200,1668791493.546262,6,14,30,38,1,0.02989926043786379,0.05,0.5979852087572758,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00150993,  0.03484784,  0.02658258,  0.02668429,  0.01942961,
        0.0367433 ,  0.02846643,  0.03834905,  0.03258993,  0.03108701,
        0.03922187,  0.02265802,  0.02831577,  0.0352168 ,  0.04951066,
        0.03644856,  0.03473412,  0.03517445,  0.04930498,  0.03840107,
        0.02964298,  0.01372554,  0.0012582 ,  0.02214264,  0.00660405,
        0.00848874,  0.00964311, -0.00265579,  0.00436704, -0.0023566 ,
        0.0004382 , -0.00072967, -0.00894301, -0.00852334, -0.00225639,
        0.00035852,  0.00620238, -0.00165703, -0.00772787,  0.00758975])]"
201,1668791493.5475142,14,22,38,46,1,0.032049718329812016,0.05,0.6409943665962403,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00248201,  0.04420064,  0.04019666,  0.03480007,  0.03059787,
        0.02420976,  0.02971958,  0.03296498,  0.0337311 ,  0.02178277,
        0.03762669,  0.04664804,  0.03538434,  0.03950329,  0.03641399,
        0.04603296,  0.03873146,  0.02651087,  0.04395926,  0.04887243,
        0.03514916,  0.00713467, -0.00371172,  0.01885983,  0.01979129,
        0.0016483 ,  0.00357876,  0.0076897 ,  0.00962161,  0.00717747,
        0.0082337 , -0.00165281,  0.01726888,  0.00296476,  0.0105499 ,
        0.01737676,  0.00026839, -0.00547853, -0.00137669,  0.00856302])]"
202,1668791493.54877,22,30,46,54,1,0.03530055094823592,0.05,0.7060110189647184,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00467762,  0.03969982,  0.03475964,  0.03959478,  0.04757115,
        0.04893614,  0.04108445,  0.04578007,  0.03482453,  0.04279898,
        0.03107386,  0.04999308,  0.03898058,  0.03155964,  0.05253599,
        0.0338674 ,  0.0428493 ,  0.03337087,  0.04324459,  0.04900266,
        0.03630947, -0.00858413,  0.01278683, -0.00087057, -0.01069014,
        0.02470007,  0.00626111,  0.01176039,  0.00898787,  0.00165785,
        0.01275493, -0.00446227,  0.02079706,  0.00013864,  0.00188781,
       -0.00579596,  0.00754286,  0.0075126 , -0.00091863, -0.01235194])]"
203,1668791493.550127,30,38,54,62,1,0.043659552586162304,0.05,0.8731910517232461,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00129543,  0.0556283 ,  0.04843591,  0.05790092,  0.04223052,
        0.05113268,  0.04927812,  0.05501254,  0.04603641,  0.0450033 ,
        0.04752626,  0.05396535,  0.0500642 ,  0.04883529,  0.04495004,
        0.04724834,  0.05443069,  0.05270645,  0.06010628,  0.05068264,
        0.05481997, -0.00819536,  0.01796468,  0.01416316, -0.00848345,
       -0.00484458,  0.00466166,  0.00853994,  0.00757168, -0.00015562,
        0.00345584, -0.0160402 , -0.00900727, -0.00368637, -0.00896366,
       -0.0004664 , -0.01089877,  0.00541729,  0.00052571,  0.01283877])]"
204,1668791493.5513752,6,14,38,46,1,0.02867244890555673,0.05,0.5734489781111346,20,[0.],[-2.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00233089,  0.03812586,  0.04161006,  0.0271295 ,  0.02453823,
        0.02975455,  0.04632169,  0.04884922,  0.04051105,  0.02546386,
        0.04557908,  0.02990943,  0.04054651,  0.00051383,  0.03260403,
        0.01855487,  0.03346563,  0.04961264,  0.03682742,  0.03403485,
        0.04598102,  0.0064782 ,  0.00050415,  0.01097081,  0.02262015,
        0.00283946,  0.00528779, -0.00753023, -0.02020322,  0.00826554,
       -0.0177247 ,  0.00854197,  0.01479165, -0.00501629, -0.00299544,
       -0.00707368,  0.01416938, -0.00166143, -0.00898022, -0.00784423])]"
205,1668791493.552615,14,22,46,54,1,0.02785933952060349,0.05,0.5571867904120698,20,[0.],[-2.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00435891,  0.03551491,  0.0358269 ,  0.0462506 ,  0.0259915 ,
        0.03534232,  0.03466615,  0.0225677 ,  0.03130851,  0.0316421 ,
        0.02944149,  0.03239499,  0.03505586,  0.02160542,  0.02714743,
        0.03942882,  0.04082636,  0.03816483,  0.04502724,  0.05202435,
        0.03550925,  0.01534335, -0.00503112,  0.00842727,  0.01093275,
        0.00281838, -0.01217491, -0.01037839,  0.00304857,  0.00503586,
        0.00928287,  0.00558599, -0.00077168,  0.00579258,  0.00884193,
       -0.00956458, -0.00470443,  0.01437716, -0.00481723, -0.0013451 ])]"
206,1668791493.554029,22,30,54,62,1,0.009005957374793679,0.05,0.18011914749587357,20,[0.],[-2.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 5.54102779e-03,  2.44743302e-02,  9.56535924e-03, -4.80446289e-03,
        5.54653100e-03,  9.43608783e-03,  2.88059400e-02,  1.39310749e-02,
        9.26844015e-03,  3.60254772e-03,  1.14014189e-02,  1.99160843e-02,
        4.98109296e-03, -7.93868322e-04,  1.49887849e-02,  1.61769821e-02,
        1.33341706e-02,  4.03166000e-03,  1.22071388e-02,  1.57218633e-02,
        8.20502799e-03, -9.37321847e-04,  1.33908287e-05, -1.11061162e-02,
        1.60563085e-04,  1.27174536e-02, -8.90604270e-05,  3.05181422e-03,
        4.24981351e-03, -9.78019707e-03, -4.05474625e-03,  8.30395537e-03,
       -1.59125709e-02, -7.73740089e-03,  3.89715423e-03,  4.57374434e-03,
        6.59169622e-03, -8.25789011e-03, -6.55460517e-03,  1.47244987e-02])]"
207,1668791493.5553112,6,14,46,54,1,0.01723939565724881,0.05,0.34478791314497614,20,[0.],[-2.5],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00225464,  0.01951322,  0.01172985,  0.02010799,  0.02935423,
        0.01648006,  0.01450686,  0.02933395,  0.01891361,  0.02133267,
        0.01755736,  0.01273588,  0.02509187,  0.00620148,  0.02189473,
        0.02548976,  0.01956935,  0.01865582,  0.01976187,  0.02254322,
        0.02381262,  0.00726387, -0.00898972,  0.01280687, -0.00562669,
        0.00099545,  0.01562003,  0.00198856, -0.00504818,  0.00073072,
        0.01454901,  0.00072919,  0.01445394, -0.00821483, -0.00263635,
       -0.00468054, -0.00945124, -0.00766807,  0.00264216,  0.00308005])]"
208,1668791493.556638,14,22,54,62,1,0.013314496197579517,0.05,0.26628992395159035,20,[0.],[-2.5],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00575339,  0.02138072,  0.01895624,  0.00608707,  0.01539658,
        0.01440243,  0.01115765,  0.01131474,  0.0135351 ,  0.02110181,
        0.01553688,  0.00100134,  0.01562893,  0.01894757,  0.01907856,
        0.01905415,  0.00899826,  0.01733575,  0.02115629,  0.02963351,
        0.01099427, -0.00512539, -0.00606259,  0.00238097,  0.00362949,
       -0.00117713, -0.00362374, -0.00677738,  0.00253327, -0.00416018,
       -0.00834363,  0.00353427,  0.00029025, -0.00360822, -0.01266343,
        0.00603721, -0.00406222,  0.00165438,  0.00223924,  0.00324932])]"
209,1668791493.557899,6,14,54,62,1,0.00056463761033509,0.05,0.0112927522067018,20,[0.],[-3.],[1.2],[30.11942119],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.0016337 ,  0.00511617,  0.00043472,  0.00045669, -0.01146926,
       -0.00035395, -0.00291519, -0.00365268,  0.01714109,  0.00857019,
        0.00680922, -0.00728924,  0.01433885, -0.01030036,  0.0010403 ,
       -0.01356227,  0.00017745,  0.00141277, -0.00708638, -0.00185562,
       -0.00349358,  0.011474  ,  0.00110265, -0.00319511, -0.00512504,
        0.00854164,  0.00993534, -0.00365373,  0.00985762, -0.00225757,
       -0.00119909, -0.00670846,  0.00484751, -0.00047338,  0.00448479,
       -0.0063067 , -0.00288689, -0.00145756,  0.001622  ,  0.00700206])]"
210,1668791493.5591471,7,15,23,31,1,0.16704502184822614,0.05,3.3409004369645228,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.0016743 , 0.16517432, 0.18096296, 0.16850797, 0.16885243,
       0.17389014, 0.18516208, 0.17189727, 0.1806062 , 0.17220887,
       0.16852045, 0.16979506, 0.16940552, 0.17417064, 0.18716925,
       0.16666895, 0.18859296, 0.16948647, 0.17272773, 0.17917547,
       0.19844461, 0.02654613, 0.02721239, 0.03304518, 0.04337011,
       0.03759654, 0.03200626, 0.02507756, 0.02960929, 0.03507378,
       0.03025123, 0.04103187, 0.02647437, 0.02071247, 0.01758803,
       0.01340193, 0.01433703, 0.01734302, 0.01753353, 0.02755619])]"
211,1668791493.56044,15,23,31,39,1,0.1752478105522927,0.05,3.5049562110458536,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00052092,  0.17775386,  0.16745663,  0.17616226,  0.18304086,
        0.17756185,  0.17669741,  0.19220547,  0.16959989,  0.18787444,
        0.17385594,  0.18768982,  0.18918361,  0.18763059,  0.19266031,
        0.18700569,  0.188965  ,  0.18465377,  0.19575586,  0.19142384,
        0.21132906,  0.01337231,  0.02465405,  0.04108136,  0.04013177,
        0.03237274,  0.03187448,  0.01769918,  0.01204596,  0.02434912,
        0.02692977,  0.03379738,  0.02275831,  0.0309621 ,  0.01918104,
        0.02097078,  0.02067339,  0.02658317,  0.02911203,  0.01778105])]"
212,1668791493.561676,23,31,39,47,1,0.18124177792730872,0.05,3.6248355585461742,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00605474, 0.18597323, 0.17658561, 0.18306767, 0.18765776,
       0.18385591, 0.19120082, 0.1907165 , 0.1910714 , 0.19628094,
       0.19087526, 0.19104116, 0.20260117, 0.1887063 , 0.19225185,
       0.21373483, 0.20618819, 0.20728684, 0.19204428, 0.20166706,
       0.21783869, 0.02347848, 0.03142145, 0.03884054, 0.0297279 ,
       0.03303682, 0.02890403, 0.0380807 , 0.02461361, 0.03136004,
       0.02835192, 0.03544575, 0.03184147, 0.0169579 , 0.02078753,
       0.0303198 , 0.02092935, 0.01127442, 0.00471197, 0.00962962])]"
